,mean1,mean2,width,height,angle
35,47.67347676196931,-54.34866720308359,-62.83861276729945,102.85991701957181,159.43108898619315
36,81.39893776902306,-36.45687946186578,74.8119688924229,32.41667363555294,65.1441256401129
37,165.30782270143914,-84.15917390858208,23.870859321201465,-25.701379231938233,130.15648428273644
38,-68.51586150126315,-41.47623624734675,145.44398187013348,-156.50292939294422,153.40226870418024
39,-86.6657807519964,-147.20430255318013,74.93154078634075,18.75246575102051,177.20818233084276
40,30.444458167288985,157.09829193981858,164.81329047470723,-137.6376836642606,19.199664953716326
41,-49.74904426001319,-46.83390916906038,-56.42183757695324,16.638452658329783,173.79078725915852
42,118.14602806648685,3.1043587924750113,76.1278854593358,-5.03151307918904,104.36955830452067
43,-50.96864873379593,122.21026836276297,-155.31648356498565,-20.64638599955302,35.840153960205505
44,102.88681917005886,-117.2622826390872,-2.3145807303304764,-87.4225371044322,103.87863089310557
45,-75.54285325193536,158.54294429508798,5.298406039233413,-31.198981035300676,9.139019708720255
46,-37.11544727282032,-158.5777893057962,23.2607486720093,-103.07835180939423,105.59772008419081
47,157.87873518756334,-146.9178695939955,-28.68131923052701,-72.61997614203844,156.32366532489968
48,80.1260826019568,-15.774288749674326,147.2447520249849,-111.71092425454268,74.34007441693903
49,-115.97316119598162,110.57206938422962,-121.13435203626827,128.51196860757534,12.018942425070358
50,-60.2583414958181,176.48290812198843,64.83741091790864,-105.66899921313448,69.39587808899712
51,-75.22141615844865,131.2224246845999,116.25255589357499,-66.31847170728001,86.36186966475057
52,130.66388550135002,58.190923363264886,14.467037921276358,176.03808402178402,92.63538255817278
53,144.4190526976608,147.8029783666493,119.4927915427836,-116.78720897247759,18.51672076821857
54,7.800214719475889,-115.05304685774607,115.38298152756357,-113.2856061462196,24.513250895402653
55,-150.64016038518994,-89.59545749735318,-91.19455727535257,135.94233607288965,40.37548545578119
56,143.05401614040824,98.8941445307521,-118.89509950126876,-66.36255061442324,110.48108184997658
57,112.714001790272,56.127231596747066,39.54469821025805,-30.239401675122934,129.37196880397707
58,15.156074662128333,-60.33637909659899,58.720340181747275,-31.39802580472221,32.99176246453204
59,-110.67686510567734,-148.03603992131164,110.29704977810036,-0.5300760711695602,92.38821877788092
60,-161.93423033620667,121.00308164965804,-111.44346259640146,164.48666359059467,67.24869064652745
61,-117.57357954065796,-37.206223056201736,36.36438528458842,156.89217268668506,7.277586799561733
62,170.69578415473762,20.691786036605862,-174.68125024050832,-111.53272285432821,80.52284651866881
63,-166.25300661722252,70.0465421880954,53.16035801185279,-139.25430600899924,25.663191872154464
64,65.22977621569243,174.83544868211266,27.003843055488375,88.20224566315039,7.391697556632395
65,124.63641606923483,-11.628750607476007,-143.09536702254215,158.51237103119678,0.6459493435155683
66,46.02649647826095,62.86831878953208,26.568324236281057,-179.87242625644052,97.9334779782929
67,-152.2689948073555,-41.28621102574277,-2.1879236786051024,166.70104038328878,55.479168060319026
68,-177.53376166955005,170.42869848202173,-34.72710599197407,114.34443345286905,101.2185731646354
69,-169.4750061291401,-119.11979316565092,26.882695689894348,-38.35984802859369,27.917263189417856
70,30.980740756851446,-121.40985517180778,13.147530301249105,43.547881554162274,154.43487334785863
71,9.104420652872022,130.00243867027746,94.886939318864,113.79900042591731,169.59277969592674
72,-115.4781083696636,21.19119695077336,-23.793520107520322,132.37735159218596,40.70596641714925
73,45.955470125557184,168.8361700524095,-172.73394626464517,8.308683796527191,9.64424224570125
74,54.19512571564957,-2.261998727502572,127.72119189266766,72.51254517724502,165.1857811671202
75,-68.0326622589323,-144.88775418482263,-91.76377981934365,40.304197507352114,169.148361462221
76,-73.62300002706178,-162.23631110342907,49.974794696552294,135.53134986169982,150.7954608324037
77,-84.44274338263504,121.80561540930705,26.641224699639935,31.790381067647502,92.85823011202241
78,-158.46204652458363,-50.33667737447618,-21.93474244886832,149.13084989891172,24.631496578336243
79,-100.19794434015672,-17.55415759781809,167.8051824989243,41.897222724544065,52.12905997434751
80,-128.93877270993022,-113.32230039017513,105.98094803418178,163.16434170099808,179.53101930660387
81,157.16272726524147,-105.475885527374,83.87760896096137,88.23151463672099,58.364950168670525
82,-173.1721941622448,-174.915401748158,101.34569741288362,9.195936225131618,72.59673911335973
83,161.99946099838354,16.957906411000238,57.657683564668986,-25.127193704013507,172.25424175291596
84,148.47417031895571,30.215194402088883,150.33318719641449,164.20677251229495,13.318086970364709
85,-27.15215707530561,-68.06904834188606,-155.18790023394982,-134.6712935836216,136.40576226745546
86,-119.14977202250165,-154.18707123143963,-19.762530048955227,168.58434046993995,40.1777943031657
87,13.93672276349767,59.435941185862134,57.274653492581365,124.08073777284773,72.71011627691348
88,-103.0342821372387,-114.86894908774453,45.56902584028086,-138.4023673134966,165.6513305288971
89,-154.9782565772799,-69.309915762657,57.456064390200225,122.07084316655857,58.358140611896246
90,-50.76303651096782,126.42136713677593,-37.93411616115162,-60.65076298213148,21.112867743467362
91,72.42263497330376,17.35296176050275,120.98073153252074,101.15855807400408,113.65101538591558
92,159.88283407945772,-142.47646682169344,109.82754596302749,119.05794911304872,116.5779724608673
93,-122.28675930644232,10.811984420993326,104.45521636297491,55.493849113034514,163.82453148985175
94,25.87304210543195,-92.58868764154235,-14.477020947267647,-179.21193639378677,34.31777892219182
95,77.97827956284272,16.043114019036324,-90.25459206092744,-93.12608281208745,102.37195899711547
96,162.0207424678656,134.9662346731135,25.686554984327756,107.0032739427379,153.16971389935662
97,-163.8251413293438,-39.16529968555099,-103.89668649665263,78.23131733313477,123.57116176592126
98,-149.40753125899687,25.149772178116166,-55.583737500925196,115.59045787144441,144.8853271340384
99,-117.3105772884829,-78.80861029153245,29.146744472959938,-155.4105300288917,158.8043011486552
